,title,pos,neg,ratingValue,bestRating,rate
4224,"['затишно', 'дизайн', 'номерів', 'зроблений', 'з', 'душею']","['затишно', 'дизайн', 'номерів', 'зроблений', 'з', 'душею', 'Зустрічають', 'милі', 'дівчата', 'Відчуваю', 'себе', 'як', 'вдома', 'тому', 'коли', 'в', 'Одесі', 'зупиняюсь', 'тільки', 'в', 'Колібрі']",['Nan'],10.0,10.0,1
4225,"['Прекрасно', 'все']",['Прекрасно'],"['Напевно', 'ні']",10.0,10.0,1
4226,"['Все', 'було', 'чудово']","['Все', 'дуже', 'сподобалось', 'дуже', 'привітний', 'персонал', 'всім', 'рекомендую']","['Сподобалось', 'все']",9.6,10.0,1
4227,"['Гарне', 'місце', 'та', 'чудовий', 'персонал']","['Сучасний', 'ремонт', 'у', 'номерах', 'і', 'в', 'цілому', 'в', 'готелі']",['Нічого'],9.6,10.0,1
4228,"['Прекрасний', 'міні-готель', 'зі', 'зручним', 'розміщенням', 'недалеко']","['Прекрасний', 'міні-готель', 'зі', 'зручним', 'розміщенням', 'недалеко', 'залізничний', 'вокзал', 'і', 'ринок', 'Привоз', 'та', 'привітним', 'уважним', 'ввічливим', 'персоналом']",['Nan'],10.0,10.0,1
4229,"['Чисті', 'огрядні', 'номери']","['Чисті', 'огрядні', 'номери']","['Все', 'гаразд']",8.8,10.0,0
4230,"['Близько', 'ЖД', 'вокзал', 'магазини', 'і', 'ринок']","['Близько', 'ЖД', 'вокзал', 'магазини', 'і', 'ринок']","['Нажаль', 'дуже', 'далеко', 'до', 'моря', 'Наш', 'номер', 'був', 'розташований', 'над', 'автоматикою', 'і', 'від', 'неї', 'було', 'шумно']",7.9,10.0,0
4231,"['Дуже', 'добре']","['Дуже', 'чисто', 'та', 'комфортно']","['санвузол', 'замалий', 'за', 'площею']",10.0,10.0,1
4232,"['білосніжні', 'рушники', 'доброзичливий', 'персонал', 'чисто', 'і', 'затишно']","['білосніжні', 'рушники', 'доброзичливий', 'персонал', 'чисто', 'і', 'затишно']","['Не', 'було', 'Москвітіної', 'сітки', 'на', 'вікні']",8.3,10.0,0
4233,['Дякуємо'],"['привітний', 'персонал', 'номера', 'чисті', 'поселили', 'рано', 'вранці']",['Nan'],10.0,10.0,1
4234,"['Розташування', 'супер', 'транспорт', 'поруч']","['Розташування', 'супер', 'транспорт', 'поруч']",['Nan'],8.8,10.0,0
4235,"['привітний', 'персонал']","['привітний', 'персонал']","['Шум', 'витяжки', 'в', 'санвузлі']",9.2,10.0,1
4236,['затишно'],['затишно'],"['На', 'першому', 'поверсi', 'мийка', 'автотранспорту']",9.2,10.0,1
4237,"['Привітні', 'і', 'комфортні', 'щодо', 'спілкування', 'власники']","['Привітні', 'і', 'комфортні', 'щодо', 'спілкування', 'власники', 'Розташування', 'космічно', 'зручне', '148', 'маршрутка', 'везла', 'нас', 'у', 'всі', 'куточки', 'Одеси', 'Нам', 'дуже', 'сподобалось', 'Нам', 'було', 'затишно', 'і', 'комфортно', 'Сусіди', 'тихі', 'ніхто', 'заважав', '90', 'подорожі', 'особисто', 'для', 'мене', 'складає', 'зручність', 'проживання', 'тому', 'скажу', 'так', 'мені', 'було', 'добре', 'чисто', 'затишно']",['Nan'],10.0,10.0,1
4238,"['Чистий', 'номер', 'приємні', 'власники', 'є', 'кухня', 'у', 'вільному', 'доступі']","['Чистий', 'номер', 'приємні', 'власники', 'є', 'кухня', 'у', 'вільному', 'доступі', 'усі', 'наявні', 'побутові', 'прилади', 'є', 'кондиціонер', 'Проживання', 'в', 'готелі', 'сподобалось', 'спокійно', 'і', 'затишно', 'Поруч', 'пекарня', 'із', 'запашною', 'випічкою', 'та', 'кавою', 'правда', 'помітили', 'її', 'тільки', 'в', 'останній', 'день']",['Nan'],9.2,10.0,1
4239,"['не', 'хочеться', 'в', 'майбутньому', 'туди', 'їхати']","['сам', 'номер', 'нормальний', 'нічого', 'особливого']","['1', 'в', 'номері', 'страшно', 'душно', 'вітряк', 'не', 'допомагав', '2', 'ставлення', 'власника', 'жахливе', 'заселення', 'з', '14', 'це', 'дуже', 'пізно', 'він', 'нам', 'сказав', 'що', 'ні', 'хвилиною', 'раніше', 'нас', 'не', 'пустить', 'а', 'як', 'виявилося', 'номер', 'поприбирали', 'ще', 'в', '12', 'ми', 'сиділи', 'під', 'костелом', 'з', 'надією', 'що', 'може', 'нас', 'пустять', 'ага', '3', 'розташування', 'паскудне', 'до', 'найближчої', 'зупинки', 'йти', 'більше', '10', 'хв', 'їхати', 'до', 'найближчого', 'пляжу', '20', 'хв', 'на', 'карті', 'все', 'близько', 'здається', 'а', 'насправді', 'дуже', 'незручно', 'на', 'решта', 'пляжів', 'тільки', 'з', 'пересадками', 'і', 'добиратися', 'мінімум', '40', 'хв']",5.8,10.0,-1
4240,"['Дуже', 'сподобалось', 'Рекомендую']","['Фото', 'відповідають', 'реальності', 'чисті', 'номери', 'і', 'кухня', 'є', 'все', 'що', 'треба', 'фен', 'праска', 'пральна', 'машина', 'посуд', 'на', 'кухні', 'холодильник', 'В', 'номері', 'кондиціонер', 'телевізор', 'шафа', 'санвузол', 'привітний', 'персонал', 'все', 'показали', 'і', 'розказали', 'Поруч', 'площа', 'Толбухіна', 'звідки', 'ходить', 'транспорт', 'до', 'моря', 'на', 'вокзал', 'і', 'в', 'центр', 'Ми', 'ходили', 'пішки', 'до', 'моря', 'займає', '30-40', 'хв']","['Мабуть', 'єдиний', 'недолік', 'це', 'дуже', 'скрипучі', 'ліжка', 'в', 'номері']",9.6,10.0,1
4241,"['Чудове', 'помешкання', 'за', 'таку', 'привабливу', 'ціну']","['Чудові', 'апартаменти', 'за', 'таку', 'привабливу', 'ціну', 'Ввічливі', 'і', 'приємні', 'хазяїни', 'Є', 'все', 'необхідне', 'душ', 'ліжка', 'фен', 'кухня', 'праска', 'полотен', 'тощо']","['Трохи', 'більше', 'приділити', 'увагу', 'чистоти', 'в', 'ванній', 'кімнаті', 'Не', 'підходить', 'для', 'людей', 'чутливих', 'до', 'шуму', 'поряд', 'досить', 'заслужена', 'міська', 'дорога']",9.6,10.0,1
4242,"['Все', 'гарно', 'фото', 'відповідають', 'дійсності', 'В', 'номері', 'чисто', 'та', 'затишно', 'на', 'кухні', 'є', 'все', 'необхідне', 'навіть', 'для', 'шашликів']","['Забули', 'Правексбанк', 'покоївка', 'знайшла', 'й', 'нам', 'вчасно', 'передзвонили', 'та', 'привернули', 'Дякуємо']",['Nan'],10.0,10.0,1
4243,"['Я', 'задоволений']","['розташування', 'сподобалося']","['менша', 'ЦІНА']",7.1,10.0,0
4244,"['Мені', 'сподобалось']","['Дуже', 'затишне', 'та', 'привітне', 'місце', 'Гостинний', 'господар', 'та', 'привітний', 'персонал', 'Мені', 'дуже', 'сподобалось']",['Nan'],10.0,10.0,1
4245,"['ввічливі', 'власники', 'Приємна', 'атмосфера', 'Чисто', 'Смачна', 'випічка']","['В', 'номері', 'чисто', 'є', 'все', 'необхідне']",['Nan'],10.0,10.0,1
4246,"['чистенько', 'гарна', 'ціна', 'увага', 'до', 'дрібниць', 'наявність', 'кухні']","['чистенько', 'гарна', 'ціна', 'увага', 'до', 'дрібниць', 'наявність', 'кухні', 'все', 'справне']","['Надзвичайно', 'малий', 'номер', 'До', 'двоканального', 'ліжка', 'посеред', 'кімнати', 'можна', 'підійти', 'лише', 'з', 'одної', 'сторони']",7.5,10.0,0
4247,"['Приємні', 'господарі', 'ціна', 'якість', 'відповідна']","['Приємні', 'господарі', 'ціна', 'якість', 'відповідна', 'Були', 'задоволені', 'В', 'кімнаті', 'є', 'рушники', 'мило', 'На', 'кухні', 'також', 'є', 'все', 'необхідне']","['Взимку', 'таки', 'холоднувато', 'брали', 'обігрівач', 'Також', 'у', 'ванні', 'не', 'дуже', 'чисто']",7.5,10.0,0
